pvals_adj	fc	AUROC	cluster	Gene	cell_type
3.6433239833864015e-253	0.9134812	0.7428049062752634	Tc-Mem	KCNT2	Tc-Mem
6.479800142632238e-253	0.93521345	0.7426842454226842	Tc-Mem	ADGRL3	Tc-Mem
1.265599214875294e-252	0.9223622	0.7425434444576029	Tc-Mem	PLXDC2	Tc-Mem
1.5836616116203454e-252	0.9149052	0.7424960997798717	Tc-Mem	AC091096.1	Tc-Mem
1.7240488855033798e-252	0.9346305	0.7424778349584572	Tc-Mem	AC012494.1	Tc-Mem
3.5615012238240963e-252	0.91933185	0.7423257308690124	Tc-Mem	LINC02163	Tc-Mem
4.141382534559157e-252	0.9422064	0.7422931573197107	Tc-Mem	ANKS1B	Tc-Mem
4.3237971530516523e-252	0.9312736	0.7422836267307589	Tc-Mem	CNTN6	Tc-Mem
1.3762028619192867e-251	0.920378	0.7420404554234317	Tc-Mem	NOS1AP	Tc-Mem
2.821251282215928e-251	0.93590504	0.7418896871577754	Tc-Mem	AC002460.2	Tc-Mem
2.8570964222411367e-251	0.9200758	0.7418865274207375	Tc-Mem	AC092422.1	Tc-Mem
4.3940482778928195e-251	0.91902936	0.741795383136098	Tc-Mem	RALYL	Tc-Mem
4.3940482778928195e-251	0.9236424	0.7417953574471792	Tc-Mem	KCNH7	Tc-Mem
1.0484185711058022e-250	0.91571605	0.7416126321662773	Tc-Mem	MIR548XHG	Tc-Mem
1.2792887525774032e-250	0.90760195	0.7415703995834285	Tc-Mem	AC116634.1	Tc-Mem
3.023970680580531e-250	0.92533207	0.741388958748477	Tc-Mem	RIT2	Tc-Mem
4.7636285745482496e-250	0.9286623	0.7412930877027402	Tc-Mem	AL135878.1	Tc-Mem
8.61221777896374e-250	0.93032885	0.7411677514669015	Tc-Mem	CREB5	Tc-Mem
2.567703210263653e-249	0.93568856	0.7409377328861064	Tc-Mem	STK32B	Tc-Mem
3.564953353843658e-249	0.92262065	0.7408682443601905	Tc-Mem	SLCO1B3-SLCO1B7	Tc-Mem
9.012792350551697e-249	0.93719214	0.7406726489308657	Tc-Mem	SLC24A3	Tc-Mem
1.8429988262604254e-248	0.9409437	0.7405215723981813	Tc-Mem	TMC1	Tc-Mem
3.526996672146647e-248	0.92167497	0.7403833660139199	Tc-Mem	AL133372.2	Tc-Mem
6.1568727361023345e-248	0.9140789	0.7402649657862133	Tc-Mem	SCN2A	Tc-Mem
8.86934516778277e-248	0.93783146	0.740187513695405	Tc-Mem	LINC01630	Tc-Mem
1.0178005998084875e-247	0.9093639	0.7401579971274651	Tc-Mem	AC110014.1	Tc-Mem
1.8203471041037887e-247	0.91684765	0.7400348701386611	Tc-Mem	AL033530.1	Tc-Mem
2.7159548708203302e-247	0.93972784	0.7399499425724215	Tc-Mem	ABCA13	Tc-Mem
4.4387482620047666e-247	0.94547325	0.7398457483169263	Tc-Mem	DAB1	Tc-Mem
7.185974839701538e-247	0.92451686	0.7397425302403532	Tc-Mem	AC005699.1	Tc-Mem
7.743041288079604e-247	0.9318706	0.7397262691546214	Tc-Mem	AL035401.1	Tc-Mem
7.96849265974305e-247	0.93273	0.7397197184802744	Tc-Mem	AC023282.1	Tc-Mem
8.983522700966794e-247	0.9214438	0.7396939011166717	Tc-Mem	CA10	Tc-Mem
1.085839851746845e-246	0.9373004	0.7396533640024774	Tc-Mem	RXFP1	Tc-Mem
1.7596554498392012e-246	0.9219035	0.7395508395267176	Tc-Mem	AC093772.1	Tc-Mem
2.277503055369182e-246	0.9295426	0.7394958138622031	Tc-Mem	LDLRAD3	Tc-Mem
3.101844982362577e-246	0.9161483	0.7394299988517052	Tc-Mem	PPP1R1C	Tc-Mem
1.5649531383655655e-245	0.92559236	0.7390864609378152	Tc-Mem	NYAP2	Tc-Mem
2.100537938107651e-245	0.88316876	0.7390236258419223	Tc-Mem	FYN	Tc-Mem
4.4540858301839254e-245	0.9240304	0.7388638407656942	Tc-Mem	CSRNP3	Tc-Mem
6.1807948830588616e-245	0.9131126	0.7387938898392361	Tc-Mem	GRIA4	Tc-Mem
1.642721282528857e-244	0.9428687	0.7385860151066257	Tc-Mem	GRIK4	Tc-Mem
7.213138666198042e-244	0.92342746	0.7382712744709432	Tc-Mem	KCND3	Tc-Mem
1.0855281495005757e-243	0.9183296	0.7381829559673946	Tc-Mem	CADPS2	Tc-Mem
2.1969866287841546e-243	0.9297879	0.7380320592571432	Tc-Mem	DGKI	Tc-Mem
2.3511397189248184e-243	0.91973436	0.7380171596841187	Tc-Mem	LINC01340	Tc-Mem
3.596674570537555e-243	0.92835945	0.7379262209108315	Tc-Mem	LINC02269	Tc-Mem
3.6830911336351484e-243	0.93537307	0.7379206977932448	Tc-Mem	KIF6	Tc-Mem
5.105162348392977e-243	0.9140658	0.7378507211778678	Tc-Mem	AC091576.1	Tc-Mem
8.224004478929637e-243	0.92222834	0.7377487104804881	Tc-Mem	MMADHC-DT	Tc-Mem
8.305570937138513e-243	0.90716296	0.7377461415885873	Tc-Mem	ANO5	Tc-Mem
1.337530718956136e-242	0.9121413	0.7376441565801267	Tc-Mem	AC069410.1	Tc-Mem
1.657190213272199e-242	0.93007785	0.7375980192815889	Tc-Mem	LINC02237	Tc-Mem
3.5937769117400833e-242	0.9350503	0.7374325055764221	Tc-Mem	IQCJ-SCHIP1	Tc-Mem
4.740649253180025e-242	0.9136998	0.7373729586621622	Tc-Mem	AL161941.1	Tc-Mem
5.301065876854831e-242	0.9321853	0.7373486569447809	Tc-Mem	RANBP17	Tc-Mem
6.924318085957365e-242	0.9044882	0.7372911908329607	Tc-Mem	AC090204.1	Tc-Mem
8.869477453433619e-242	0.9280908	0.7372378863260196	Tc-Mem	AC093898.1	Tc-Mem
1.271303625670276e-241	0.95304203	0.7371605626798063	Tc-Mem	SOX5	Tc-Mem
2.1385305210803886e-241	0.9370181	0.7370490213934748	Tc-Mem	MIR924HG	Tc-Mem
4.7856811723022356e-241	0.9216137	0.7368759551461199	Tc-Mem	SCHLAP1	Tc-Mem
5.304874908752917e-241	0.9147555	0.7368534773419881	Tc-Mem	MUSK	Tc-Mem
6.720749633560647e-241	0.9212307	0.7368024334599197	Tc-Mem	ADGRL4	Tc-Mem
1.0052322296401758e-240	0.943343	0.7367158618028637	Tc-Mem	LINC01579	Tc-Mem
1.627801246830969e-240	0.9350777	0.7366113592803403	Tc-Mem	CLRN1-AS1	Tc-Mem
3.2887665336302067e-240	0.9274157	0.736460334125494	Tc-Mem	AC008571.2	Tc-Mem
5.078055380508659e-240	0.9176399	0.7363668264603058	Tc-Mem	CARM1P1	Tc-Mem
5.303624568017266e-240	0.9417876	0.736357064671083	Tc-Mem	ASTN2	Tc-Mem
5.901194272553651e-240	0.91518813	0.7363337391326239	Tc-Mem	F13A1	Tc-Mem
7.247681186366552e-240	0.93393874	0.7362892459249025	Tc-Mem	DOCK4	Tc-Mem
1.4581419761745826e-239	0.910458	0.7361384776592462	Tc-Mem	AC010230.1	Tc-Mem
1.7348384155086303e-239	0.93113315	0.736100766326143	Tc-Mem	RASAL2	Tc-Mem
1.8571098333120127e-239	0.9384926	0.7360857126196044	Tc-Mem	AL049828.1	Tc-Mem
2.0410673642969447e-239	0.90869975	0.7360650073508842	Tc-Mem	MUC19	Tc-Mem
2.85354710143387e-239	0.925582	0.7359926673549584	Tc-Mem	TMEM108	Tc-Mem
3.4995129274523456e-239	0.91839737	0.7359484310364272	Tc-Mem	LINC01725	Tc-Mem
3.7712436319015967e-239	0.9298457	0.7359319387504242	Tc-Mem	NFASC	Tc-Mem
4.0267920269399975e-239	0.9276362	0.7359174245111848	Tc-Mem	RELN	Tc-Mem
4.312539304535212e-239	0.92657554	0.7359022680489703	Tc-Mem	CCDC148	Tc-Mem
4.741166360818108e-239	0.92352283	0.7358810490018699	Tc-Mem	PRKD1	Tc-Mem
6.9842009142970715e-239	0.91098046	0.7357974315704998	Tc-Mem	MIR548A1HG	Tc-Mem
7.0801070608942244e-239	0.94898635	0.7357940663221098	Tc-Mem	SRGAP1	Tc-Mem
1.0788467694139426e-238	0.92951727	0.7357031532377414	Tc-Mem	SEMA5A	Tc-Mem
1.2394982506139562e-238	0.9380937	0.7356728916911504	Tc-Mem	NPAS3	Tc-Mem
1.7578695374861e-238	0.9471667	0.7355973662692676	Tc-Mem	MYO16	Tc-Mem
1.8521450431450583e-238	0.923762	0.7355857035000382	Tc-Mem	SLC22A10	Tc-Mem
3.641268178716275e-238	0.93604046	0.7354394821730462	Tc-Mem	DNAH5	Tc-Mem
5.947586908130982e-238	0.93537575	0.7353334896932204	Tc-Mem	LINC01162	Tc-Mem
7.898057056295393e-238	0.9218191	0.7352720161100349	Tc-Mem	AP002989.1	Tc-Mem
1.4918069113214436e-237	0.9171215	0.7351346574601005	Tc-Mem	AC099560.1	Tc-Mem
2.0872605262812987e-237	0.90724105	0.7350618807525517	Tc-Mem	AC020584.1	Tc-Mem
3.553622495760094e-237	0.9122707	0.734946357683774	Tc-Mem	SLC26A7	Tc-Mem
4.8623988461990944e-237	0.9316442	0.7348783334262416	Tc-Mem	LINC02343	Tc-Mem
7.149640976510869e-237	0.9359056	0.7347939196383823	Tc-Mem	AC021851.2	Tc-Mem
3.5905892995354294e-236	0.93246	0.7344447301623103	Tc-Mem	AC104664.1	Tc-Mem
3.938906913106688e-236	0.93411183	0.7344243074716992	Tc-Mem	DNAH7	Tc-Mem
5.7765892707479235e-236	0.9023392	0.7343411524408712	Tc-Mem	LINC02661	Tc-Mem
6.305945087454091e-236	0.9277468	0.7343217829959394	Tc-Mem	TNS1	Tc-Mem
1.0323928980443653e-235	0.93946016	0.7342143776255681	Tc-Mem	AC106793.1	Tc-Mem
1.2830536031888904e-235	0.9362696	0.7341669558810798	Tc-Mem	PLCL1	Tc-Mem
1.4211695016422304e-235	0.9315845	0.7341444266991101	Tc-Mem	MMP26	Tc-Mem
1.7929582051649455e-235	0.9146934	0.7340937424619078	Tc-Mem	LINC01266	Tc-Mem
2.8867515853060995e-235	0.924927	0.7339898564734406	Tc-Mem	ZNF804B	Tc-Mem
5.015251437637706e-235	0.90708506	0.7338694525100514	Tc-Mem	AC008568.1	Tc-Mem
5.8133744119966195e-235	0.92436165	0.7338370587831827	Tc-Mem	AC008825.1	Tc-Mem
6.034641932083974e-235	0.8794341	0.7338285557509912	Tc-Mem	AC008574.1	Tc-Mem
8.455321774565768e-235	0.9398533	0.7337550854426291	Tc-Mem	UNC79	Tc-Mem
1.566908559235455e-234	0.8926667	0.7336209892854088	Tc-Mem	AC113418.1	Tc-Mem
3.198006767226573e-234	0.92710763	0.7334658795924401	Tc-Mem	LINC02296	Tc-Mem
1.7388587964912968e-233	0.9293644	0.7330978858276546	Tc-Mem	AL049775.2	Tc-Mem
2.492934507850843e-233	0.92387575	0.7330192006687339	Tc-Mem	CYYR1-AS1	Tc-Mem
2.6917144912356533e-233	0.9358637	0.7330021175375938	Tc-Mem	FSTL4	Tc-Mem
3.0219275272985794e-233	0.9338178	0.7329765570631811	Tc-Mem	OTOGL	Tc-Mem
3.6500706416375256e-233	0.910942	0.7329350951479027	Tc-Mem	LINC01707	Tc-Mem
4.914221823783619e-233	0.91986287	0.7328700251160561	Tc-Mem	AC019330.1	Tc-Mem
7.386233153899956e-233	0.934088	0.7327809873227753	Tc-Mem	KCNIP1	Tc-Mem
1.0401067791571007e-232	0.91226697	0.7327061041238678	Tc-Mem	PPP1R3A	Tc-Mem
1.7246997871806933e-232	0.9338195	0.7325956160832157	Tc-Mem	HPSE2	Tc-Mem
2.7478013833791857e-232	0.9403213	0.7324937852082691	Tc-Mem	ZMAT4	Tc-Mem
2.793631212286675e-232	0.9364768	0.7324897777369038	Tc-Mem	LHFPL3	Tc-Mem
3.395407158957343e-232	0.92582107	0.732446877242161	Tc-Mem	MIR4527HG	Tc-Mem
4.287855207536613e-232	0.9251071	0.7323956278487406	Tc-Mem	SCN1A-AS1	Tc-Mem
5.3532886013725876e-232	0.9243708	0.7323464592577598	Tc-Mem	ANKRD7	Tc-Mem
6.35794722309027e-232	0.92116535	0.7323085681022234	Tc-Mem	AC099753.1	Tc-Mem
6.398094658172392e-232	0.92312026	0.7323067955668119	Tc-Mem	LRRC7	Tc-Mem
8.698126231820117e-232	0.92698115	0.7322394392211736	Tc-Mem	AC010148.1	Tc-Mem
1.0006436205667818e-231	0.95037735	0.7322084840737693	Tc-Mem	KSR2	Tc-Mem
1.192535288591213e-231	0.9457459	0.7321698222506627	Tc-Mem	RGS7	Tc-Mem
1.4305911548526291e-231	0.9230312	0.7321297218480917	Tc-Mem	SORCS3	Tc-Mem
1.5623288677313726e-231	0.91703314	0.7321097101801846	Tc-Mem	AL162414.1	Tc-Mem
1.7858215570614542e-231	0.9309831	0.7320801422344068	Tc-Mem	AC007563.2	Tc-Mem
3.8234280297129e-231	0.9287408	0.7319135752835607	Tc-Mem	AP003464.1	Tc-Mem
1.1186755842612844e-230	0.92060816	0.731678239096531	Tc-Mem	COL21A1	Tc-Mem
1.2102741874952413e-230	0.939218	0.7316606421870107	Tc-Mem	LINC00535	Tc-Mem
1.3321830141121703e-230	0.9006091	0.7316392690063962	Tc-Mem	AC007652.3	Tc-Mem
1.447362928289797e-230	0.91425467	0.7316207472957917	Tc-Mem	LINC01965	Tc-Mem
2.011934752962226e-230	0.9449566	0.7315479448993238	Tc-Mem	AL162718.1	Tc-Mem
2.1486710866757548e-230	0.92154235	0.7315331737708944	Tc-Mem	PPP1R9A	Tc-Mem
2.5045108805009414e-230	0.93291986	0.7314992643978042	Tc-Mem	PURPL	Tc-Mem
3.332611810488237e-230	0.9359249	0.7314363779240733	Tc-Mem	AC098588.3	Tc-Mem
3.356912543447389e-230	0.92109036	0.7314343998773097	Tc-Mem	AL356534.1	Tc-Mem
3.803461037494137e-230	0.91199195	0.7314062961999153	Tc-Mem	AC092691.1	Tc-Mem
5.184969517774384e-230	0.9344389	0.7313380921199498	Tc-Mem	LINC01440	Tc-Mem
2.7595510949295536e-229	0.91752183	0.7309710488451675	Tc-Mem	LINC02663	Tc-Mem
3.3543281779496906e-229	0.90486217	0.7309278657723155	Tc-Mem	NREP-AS1	Tc-Mem
3.803142790163134e-229	0.9482019	0.7308999419173541	Tc-Mem	C10orf90	Tc-Mem
4.644892609737298e-229	0.96164805	0.7308553202650376	Tc-Mem	CSMD1	Tc-Mem
6.97081827620705e-229	0.94336265	0.7307654861152677	Tc-Mem	ST18	Tc-Mem
7.51941110867084e-229	0.94582886	0.7307484800508847	Tc-Mem	AL355499.2	Tc-Mem
2.045199625837373e-228	0.93651813	0.7305284030817455	Tc-Mem	LINC01933	Tc-Mem
2.1694103904697824e-228	0.9474084	0.7305150705327805	Tc-Mem	LINC01473	Tc-Mem
2.998492893739454e-228	0.9209447	0.730443578271182	Tc-Mem	AL136119.1	Tc-Mem
3.0338352496294523e-228	0.923844	0.7304406240454961	Tc-Mem	AC025470.2	Tc-Mem
5.50424694912487e-228	0.9294722	0.7303093022915286	Tc-Mem	LINC02241	Tc-Mem
6.702714948368121e-228	0.92442083	0.7302656054402965	Tc-Mem	AC093817.2	Tc-Mem
7.115219686576447e-228	0.9340386	0.7302520930688985	Tc-Mem	CLVS1	Tc-Mem
8.456156175807797e-228	0.9076923	0.7302137395128199	Tc-Mem	LINC00470	Tc-Mem
9.005900466511371e-228	0.9480317	0.7301995078516896	Tc-Mem	FER1L6	Tc-Mem
1.0798186199371052e-227	0.9231909	0.7301592019377665	Tc-Mem	AC068759.1	Tc-Mem
1.6854816452481336e-227	0.9216271	0.730060839066886	Tc-Mem	AC097512.1	Tc-Mem
2.4263608170084786e-227	0.9324732	0.7299802529279589	Tc-Mem	AC027613.1	Tc-Mem
3.283890994510142e-227	0.9254799	0.7299132305382676	Tc-Mem	FRAS1	Tc-Mem
4.841746347228043e-227	0.9320801	0.7298273267931058	Tc-Mem	LINC01090	Tc-Mem
4.933184302573095e-227	0.91928697	0.7298228312322794	Tc-Mem	SGIP1	Tc-Mem
5.644549564677103e-227	0.9281154	0.7297927751970404	Tc-Mem	PDE1C	Tc-Mem
8.91489255753761e-227	0.89183956	0.729691663611826	Tc-Mem	LYPLAL1-DT	Tc-Mem
9.44587296972155e-227	0.9305795	0.7296785365742131	Tc-Mem	AC011306.1	Tc-Mem
1.2131018831733744e-226	0.9177086	0.7296229971313184	Tc-Mem	UGGT2	Tc-Mem
1.2204129754544481e-226	0.90582377	0.7296213016626639	Tc-Mem	AC007785.1	Tc-Mem
1.84131880871003e-226	0.9323213	0.7295302087558625	Tc-Mem	ANO4	Tc-Mem
2.2858927644589402e-226	0.9470623	0.7294821190994801	Tc-Mem	TLN2	Tc-Mem
2.5986570795702115e-226	0.90660214	0.7294534502658675	Tc-Mem	AC122685.1	Tc-Mem
2.9064303210122454e-226	0.9445849	0.729428377880916	Tc-Mem	SEMA3A	Tc-Mem
4.287320882453961e-226	0.95094746	0.729342191557645	Tc-Mem	PACRG	Tc-Mem
4.467946710219208e-226	0.9378514	0.7293327123465312	Tc-Mem	MDGA2	Tc-Mem
7.76378381982551e-226	0.90575916	0.7292103046474594	Tc-Mem	LINC02149	Tc-Mem
7.867150947974808e-226	0.9309886	0.7292070164658264	Tc-Mem	AC069277.1	Tc-Mem
9.794513318746944e-226	0.92806983	0.7291582332086307	Tc-Mem	AC009055.1	Tc-Mem
1.4080046024373825e-225	0.9177816	0.7290772874248375	Tc-Mem	C8orf34	Tc-Mem
1.5566766815441622e-225	0.93692714	0.7290547325539487	Tc-Mem	LINC02073	Tc-Mem
2.0242706906611145e-225	0.92875504	0.72899593061834	Tc-Mem	PTK2	Tc-Mem
2.2408131332571325e-225	0.9330274	0.7289730931693421	Tc-Mem	AC027288.3	Tc-Mem
3.165182922209837e-225	0.9457732	0.728895975034481	Tc-Mem	EFCAB6	Tc-Mem
3.1747392480172185e-225	0.92923224	0.7288949474777207	Tc-Mem	MAP2	Tc-Mem
4.428043929560058e-225	0.9513712	0.7288209633909783	Tc-Mem	OPCML	Tc-Mem
4.751838032151794e-225	0.91896504	0.7288049848833555	Tc-Mem	AL390800.1	Tc-Mem
4.828577814320924e-225	0.9310642	0.7288010801676664	Tc-Mem	KCTD16	Tc-Mem
6.270838158445384e-225	0.89852434	0.7287428690771949	Tc-Mem	AL136372.2	Tc-Mem
1.921004391543114e-224	0.93428975	0.7284945342971473	Tc-Mem	AC004691.2	Tc-Mem
1.9837006934132858e-224	0.94737315	0.728487058821716	Tc-Mem	DNAH8	Tc-Mem
2.278673170170437e-224	0.9293366	0.7284559752297167	Tc-Mem	GRM8	Tc-Mem
2.999919118863314e-224	0.9373201	0.7283946557800454	Tc-Mem	LHFPL6	Tc-Mem
3.7062781314122e-224	0.9296042	0.7283474138579901	Tc-Mem	AC106729.1	Tc-Mem
5.749404220458171e-224	0.9125489	0.7282496675211657	Tc-Mem	SAMD12-AS1	Tc-Mem
6.168141118545883e-224	0.9378522	0.728233714702462	Tc-Mem	UNC5D	Tc-Mem
6.574595334313897e-224	0.9333984	0.7282192004632226	Tc-Mem	LINC02112	Tc-Mem
7.18609525608455e-224	0.94417167	0.7281991117285586	Tc-Mem	NEDD4L	Tc-Mem
7.9836727321234e-224	0.94588417	0.7281754008563144	Tc-Mem	LINC02196	Tc-Mem
9.187325115758123e-224	0.9355781	0.728143880552692	Tc-Mem	LINC01376	Tc-Mem
1.119033917774828e-223	0.93986094	0.7280997469898367	Tc-Mem	GABBR2	Tc-Mem
1.815805791052141e-223	0.9194402	0.7279919049078423	Tc-Mem	AC012405.1	Tc-Mem
1.8500004174948354e-223	0.9306383	0.727987409347016	Tc-Mem	FMNL2	Tc-Mem
2.903940667648466e-223	0.9300278	0.7278868886069387	Tc-Mem	PRICKLE2	Tc-Mem
3.711342879227778e-223	0.9263542	0.7278320170759383	Tc-Mem	AL512452.1	Tc-Mem
4.4550222715576804e-223	0.9549958	0.7277910689390399	Tc-Mem	GRIP1	Tc-Mem
5.306321378323358e-223	0.9120448	0.7277518419597151	Tc-Mem	AL590814.1	Tc-Mem
9.666686579880951e-223	0.9345099	0.7276177458024948	Tc-Mem	CCDC102B	Tc-Mem
1.2927157755664855e-222	0.9255064	0.7275527271484863	Tc-Mem	AC018467.1	Tc-Mem
1.4279473326438086e-222	0.91219485	0.7275298896994885	Tc-Mem	LINC02161	Tc-Mem
2.357307240166411e-222	0.9464491	0.7274176034345057	Tc-Mem	GPC6	Tc-Mem
2.4784899188111113e-222	0.94152904	0.7274060947987903	Tc-Mem	TMEM132B	Tc-Mem
4.280849649977096e-222	0.93017626	0.7272840210556656	Tc-Mem	LOXHD1	Tc-Mem
4.4847438953370445e-222	0.9273663	0.7272733087764394	Tc-Mem	TMPRSS15	Tc-Mem
4.946817662375327e-222	0.9177332	0.7272511135504167	Tc-Mem	AC010967.1	Tc-Mem
6.655944961195972e-222	0.91685504	0.7271846306280247	Tc-Mem	CASC9	Tc-Mem
1.084909636715536e-221	0.9118419	0.7270750160106187	Tc-Mem	LINC00698	Tc-Mem
1.3627654870287192e-221	0.9297245	0.7270238179950363	Tc-Mem	AC097528.1	Tc-Mem
1.544613631632977e-221	0.9427073	0.7269955344952089	Tc-Mem	AC097518.2	Tc-Mem
1.7569055103063265e-221	0.92239124	0.726966120682945	Tc-Mem	GALNT13	Tc-Mem
2.0134276333405244e-221	0.9439627	0.7269353710468928	Tc-Mem	FAM155A	Tc-Mem
2.538674450937569e-221	0.9044694	0.7268832996080642	Tc-Mem	AC007317.1	Tc-Mem
2.8683183258712795e-221	0.9177664	0.7268557097090499	Tc-Mem	PPFIA2	Tc-Mem
3.754087163866704e-221	0.93532556	0.7267952893715437	Tc-Mem	LINC01088	Tc-Mem
6.828807383551308e-221	0.9458886	0.7266613216589184	Tc-Mem	ROBO1	Tc-Mem
8.27414035144187e-221	0.9136918	0.7266180872082285	Tc-Mem	FRK	Tc-Mem
1.151154351871653e-220	0.9313542	0.7265439489879721	Tc-Mem	PTH2R	Tc-Mem
2.25766586567723e-220	0.90245134	0.7263930008998829	Tc-Mem	CASC6	Tc-Mem
5.289861170319764e-220	0.92332745	0.7262021322316554	Tc-Mem	LINC02141	Tc-Mem
6.176059187761575e-220	0.9107938	0.726167118235048	Tc-Mem	AC093298.2	Tc-Mem
1.0967848947120995e-219	0.9255553	0.7260378259056821	Tc-Mem	AC090403.1	Tc-Mem
1.1477245792414505e-219	0.91198117	0.7260273191378079	Tc-Mem	AC012355.1	Tc-Mem
2.9281216672133814e-219	0.9320684	0.7258163874238356	Tc-Mem	KIAA1549L	Tc-Mem
3.9186606193904114e-219	0.9031729	0.7257507008579328	Tc-Mem	COLEC10	Tc-Mem
8.210524118756577e-219	0.9224175	0.7255840568403298	Tc-Mem	SLC27A6	Tc-Mem
1.5540607493706193e-218	0.93473065	0.7254397878711824	Tc-Mem	SLC25A21	Tc-Mem
2.4696371459388404e-218	0.9160248	0.7253353881043351	Tc-Mem	THRB	Tc-Mem
6.171155538152168e-218	0.9206748	0.725129157462541	Tc-Mem	AL138694.1	Tc-Mem
6.668051863206838e-218	0.9122427	0.7251114064195068	Tc-Mem	CYP7B1	Tc-Mem
7.834822531368886e-218	0.9187649	0.7250747997099207	Tc-Mem	AC048352.1	Tc-Mem
1.0062990855204536e-217	0.9364684	0.7250178216875616	Tc-Mem	AC073114.1	Tc-Mem
1.4175441677671164e-217	0.91712475	0.7249403695967533	Tc-Mem	LINC00348	Tc-Mem
1.5791934879616055e-217	0.9334768	0.7249153999674778	Tc-Mem	FREM1	Tc-Mem
2.1820141091591387e-217	0.9501561	0.7248422636150629	Tc-Mem	GABRG3	Tc-Mem
2.8414014632092128e-217	0.92407244	0.7247824598116128	Tc-Mem	LINC01378	Tc-Mem
3.6213439348710728e-217	0.9461639	0.7247274855249364	Tc-Mem	LINC01036	Tc-Mem
5.217833996513234e-217	0.92697084	0.7246448442724885	Tc-Mem	MIR2052HG	Tc-Mem
6.5610763773467105e-217	0.95937777	0.7245928755893359	Tc-Mem	TMEM132D	Tc-Mem
9.263218556469382e-217	0.94329983	0.7245144473196052	Tc-Mem	AC011586.2	Tc-Mem
9.448974548579819e-217	0.95407045	0.724509643491751	Tc-Mem	LINC01331	Tc-Mem
1.1100387461667189e-216	0.92624855	0.7244729854043268	Tc-Mem	LINC00971	Tc-Mem
1.3915020333490118e-216	0.9475162	0.7244213506771213	Tc-Mem	CPQ	Tc-Mem
1.4288087970746335e-216	0.92514104	0.7244150568919645	Tc-Mem	LINC01684	Tc-Mem
2.6490605546462204e-216	0.92782044	0.7242753862393194	Tc-Mem	CNTN3	Tc-Mem
2.873043984347693e-216	0.931425	0.7242567360841199	Tc-Mem	AC012668.3	Tc-Mem
4.4246390109022675e-216	0.9425647	0.7241588869916195	Tc-Mem	AC068286.2	Tc-Mem
4.9167626432547805e-216	0.9213291	0.7241347394077522	Tc-Mem	LINC01192	Tc-Mem
6.922925387306105e-216	0.920077	0.7240567735385638	Tc-Mem	AC079772.1	Tc-Mem
9.204579201373194e-216	0.9489306	0.7239920631515834	Tc-Mem	DSCAML1	Tc-Mem
1.1475142148674568e-215	0.92452586	0.7239418926927612	Tc-Mem	KCND2	Tc-Mem
1.4114670798812996e-215	0.93150455	0.7238947535263821	Tc-Mem	SCN11A	Tc-Mem
1.4918317476028996e-215	0.9039756	0.7238819090668783	Tc-Mem	AC008662.1	Tc-Mem
1.8900848553901076e-215	0.9345663	0.7238280650926381	Tc-Mem	AP001977.1	Tc-Mem
6.005258183698213e-215	0.9540396	0.7235660638076784	Tc-Mem	NTM	Tc-Mem
9.67417264764845e-215	0.92374223	0.7234573996802757	Tc-Mem	CNTN1	Tc-Mem
9.878754751160297e-215	0.91950357	0.7234523389632312	Tc-Mem	AC097515.1	Tc-Mem
1.4491170281950002e-214	0.90334356	0.723365176461038	Tc-Mem	AC079248.1	Tc-Mem
1.6308383089822495e-214	0.89770585	0.7233380746514848	Tc-Mem	LINC01428	Tc-Mem
1.6742076482646796e-214	0.91838175	0.723331806555247	Tc-Mem	KC6	Tc-Mem
1.7132886640240621e-214	0.9284729	0.7233262577487414	Tc-Mem	MEI4	Tc-Mem
2.759931578299851e-214	0.9169798	0.7232174908656626	Tc-Mem	MIR3976HG	Tc-Mem
5.589188554758417e-214	0.9082002	0.7230567296105124	Tc-Mem	AC100801.1	Tc-Mem
7.859949728635635e-214	0.93924636	0.7229786866745669	Tc-Mem	SLC24A2	Tc-Mem
1.1802803323423502e-213	0.9410627	0.7228860267437061	Tc-Mem	AC079298.3	Tc-Mem
1.3031364405243857e-213	0.93109846	0.7228632149836272	Tc-Mem	LINC00923	Tc-Mem
1.4333799545360239e-213	0.9189883	0.7228409426908475	Tc-Mem	AC080132.1	Tc-Mem
1.4519436205441666e-213	0.91998124	0.7228377058870525	Tc-Mem	TRABD2B	Tc-Mem
1.5048917452749916e-213	0.91826814	0.722829254232699	Tc-Mem	ZNF385B	Tc-Mem
1.58339868015828e-213	0.9316956	0.7228173859521174	Tc-Mem	PTPRR	Tc-Mem
1.7226821745721352e-213	0.9346369	0.7227979137515095	Tc-Mem	AC079943.2	Tc-Mem
1.820757183669155e-213	0.9382528	0.7227850179141677	Tc-Mem	LINC01301	Tc-Mem
2.0951083864010735e-213	0.9141623	0.722752804009732	Tc-Mem	ADAM18	Tc-Mem
4.267592087968416e-213	0.9199316	0.7225907069307933	Tc-Mem	ABCA9	Tc-Mem
1.1191593248727881e-212	0.9502576	0.7223709639176012	Tc-Mem	MYHAS	Tc-Mem
1.7441622574120497e-212	0.9273267	0.7222695954431968	Tc-Mem	SYNPR	Tc-Mem
1.8382485391074886e-212	0.9341533	0.7222573161399111	Tc-Mem	GPM6A	Tc-Mem
5.30285047148288e-212	0.92417306	0.7220155063452914	Tc-Mem	MYRIP	Tc-Mem
